Time,Frequency reference,Output frequency,Output current,Output voltage,Output power,DC bus voltage,Output frequency after soft-start,Fault output,During Run,Power Supply Voltage,Power Supply Frequency,Electric Power (kWh),Cooling fin temperature,Peak Voltage Output Frequency,Motor q-Axis Current during Fault,Fin Temperature,Casing temperature,Power loss,Temperature,
 11:11:30.798,30,30,7.73,228.3,-0.1,596,30,0,1,399,50,240,37,20,-17.4,46,54.8,-0.0935,54.785975,4002.536484
 11:11:31.157,30,30,8.43,231.7,0.9,597,30,0,1,399,49.9,240,37,20,-17.4,46,54.8,0.8415,54.926225,3960.915457
 11:11:31.516,30,30,8.14,231.2,0.5,592,30,0,1,399,49.9,240,37,20,-17.4,46,54.8,0.4675,54.870125,3977.511678
 11:11:31.875,30,30,8.14,230.8,-0.6,594,30,0,1,399,49.9,240,37,20,-17.4,46,54.8,-0.561,54.71585,4023.510718
 11:11:32.241,30,30,8.28,231.1,-0.3,596,30,0,1,400,49.9,240,37,20,-17.4,46,54.8,-0.2805,54.757925,4010.913025
 11:11:32.603,30,30,7.78,229.3,-0.4,592,30,0,1,400,49.9,240,37,20,-17.4,46,54.8,-0.374,54.7439,4015.107868
 11:11:32.969,30,30,8.04,230.3,0.2,591,30,0,1,400,50,240,37,20,-17.4,46,54.8,0.187,54.82805,3990.004462
 11:11:33.336,30,30,8.08,230.1,-0.3,593,30,0,1,399,50,240,36,20,-17.4,46,54.8,-0.2805,54.757925,4010.913025
 11:11:33.701,30,30,7.75,229.1,-0.2,589,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,-0.187,54.77195,4006.722566
 11:11:34.069,30,30,8.01,229.8,0.3,591,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.2805,54.842075,3985.835847
 11:11:34.437,30,30,8.12,230.1,-0.6,594,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,-0.561,54.71585,4023.510718
 11:11:34.806,30,30,7.94,230.3,-0.4,589,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,-0.374,54.7439,4015.107868
 11:11:35.182,30,30,8.08,234.6,0.3,587,30,0,1,399,50,240,36,20,-17.4,46,54.8,0.2805,54.842075,3985.835847
 11:11:35.558,30,30,8.22,231.2,0.7,591,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.6545,54.898175,3969.204893
 11:11:35.928,30,30,8.14,229.1,0.1,588,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.0935,54.814025,3994.177437
 11:11:36.303,30,30,7.85,229.4,-0.3,591,30,0,1,400,49.9,240,36,20,-17.4,46,54.8,-0.2805,54.757925,4010.913025
 11:11:36.680,30,30,8.06,231,-0.1,591,30,0,1,399,50,240,36,20,-17.4,46,54.8,-0.0935,54.785975,4002.536484
 11:11:37.055,30,30,8.29,234.7,1,594,30,0,1,399,50,240,36,20,-17.4,46,54.8,0.935,54.94025,3956.777233
 11:11:37.435,30,30,8.06,229.9,-0.2,594,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,-0.187,54.77195,4006.722566
 11:11:37.813,30,30,8.16,231.4,0.5,595,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.4675,54.870125,3977.511678
 11:11:38.199,30,30,7.7,228.3,-0.3,597,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,-0.2805,54.757925,4010.913025
 11:11:38.579,30,30,8.05,232.6,0.1,595,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.0935,54.814025,3994.177437
 11:11:39.018,30,30,8.15,230.9,0.3,599,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.2805,54.842075,3985.835847
 11:11:39.440,30,30,8.03,229.7,0.2,596,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.187,54.82805,3990.004462
 11:11:39.835,30,30,8.22,230.8,0.5,598,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.4675,54.870125,3977.511678
 11:11:40.236,30,30,8.08,230.4,-0.3,602,30,0,1,400,50,240,36,20,-17.4,46,54.8,-0.2805,54.757925,4010.913025
 11:11:40.635,30,30,8.01,229.4,0.1,599,30,0,1,399,50,240,36,20,-17.4,46,54.8,0.0935,54.814025,3994.177437
 11:11:41.057,30,30,8.08,230.3,-0.5,604,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,-0.4675,54.729875,4019.307097
 11:11:41.463,30,30,8.21,233,0.8,603,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.748,54.9122,3965.058009
 11:11:41.872,30,30,7.85,228.4,0.3,603,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,0.2805,54.942075,3956.239065
 11:11:42.266,30,30,7.71,228.9,0.1,603,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,0.0935,54.914025,3964.518715
 11:11:42.661,30,30,7.77,228.8,0.3,603,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,0.2805,54.942075,3956.239065
 11:11:43.061,30,30,7.86,228.1,0.3,604,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,0.2805,54.942075,3956.239065
 11:11:43.464,30,30,7.66,228.5,0.1,604,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,0.0935,54.914025,3964.518715
 11:11:43.864,30,30,7.66,228.6,0.1,604,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,0.0935,54.914025,3964.518715
 11:11:44.266,30,30,7.71,228.9,0,604,30,0,1,400,49.9,240,36,20,-17.4,46,54.9,0,54.9,3968.665035
 11:11:44.680,30,30,7.9,230.4,-0.7,604,30,0,1,399,50,240,36,20,-17.4,46,54.9,-0.6545,54.801825,3997.810953
 11:11:45.087,30,30,8.06,237,0.6,604,30,0,1,399,49.9,240,36,20,-17.4,46,54,0.561,54.08415,4217.475264
 11:11:45.488,30,30,8.09,233.2,0.5,603,30,0,1,400,49.9,240,36,20,-17.4,46,54.9,0.4675,54.970125,3947.976707
 11:11:45.891,30,30,7.96,229.1,0.1,603,30,0,1,400,50,240,36,20,-17.4,46,55,0.0935,55.014025,3935.080224
 11:11:46.296,30,30,7.72,227.3,-0.2,603,30,0,1,400,50,240,36,20,-17.4,46,55,-0.187,54.97195,3947.439737
 11:11:46.700,30,30,7.75,228.7,-0.2,611,30,0,1,399,49.9,240,36,20,-17.4,46,55,-0.187,54.97195,3947.439737
 11:11:47.106,30,30,8,230.3,-0.3,611,30,0,1,399,49.9,240,36,20,-17.4,46,55,-0.2805,54.957925,3951.568195
 11:11:47.515,30,30,8.3,233,0.7,608,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.6545,54.898175,3969.204893
 11:11:47.927,30,30,8.11,229.5,0.4,607,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.374,54.8561,3981.671587
 11:11:48.337,30,30,8.1,230.5,-0.6,608,30,0,1,399,50,240,36,20,-17.4,46,54.8,-0.561,54.71585,4023.510718
 11:11:48.754,30,30,8.13,232.9,0.9,603,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.8415,54.926225,3960.915457
 11:11:49.189,30,30,8,234.7,0.3,600,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.2805,54.842075,3985.835847
 11:11:49.610,30,30,7.96,230,-0.4,606,30,0,1,399,50,240,36,20,-17.4,46,54.8,-0.374,54.7439,4015.107868
 11:11:50.035,30,30,8.17,229.4,0.4,602,30,0,1,400,50,240,36,20,-17.4,46,54.6,0.374,54.6561,4041.468511
 11:11:50.453,30,30,8.22,233.9,1,602,30,0,1,400,50,240,36,20,-17.4,46,54,0.935,54.14025,4199.877792
 11:11:50.872,30,30,7.94,230.2,-0.3,599,30,0,1,400,50,240,36,20,-17.4,46,54.9,-0.2805,54.857925,3981.130033
 11:11:51.304,30,30,7.9,229.6,-0.3,602,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,-0.2805,54.857925,3981.130033
 11:11:51.739,30,30,8.04,229.3,0,597,30,0,1,399,50,240,36,20,-17.4,46,54.9,0,54.9,3968.665035
 11:11:52.164,30,30,7.87,229,0.2,597,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,0.187,54.92805,3960.376726
 11:11:52.582,30,30,8.06,234.7,0.3,595,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,0.2805,54.942075,3956.239065
 11:11:53.003,30,30,7.9,229.6,-0.2,595,30,0,1,399,50,240,36,20,-17.4,46,54.9,-0.187,54.87195,3976.97069
 11:11:53.425,30,30,8.23,229.3,0.2,591,30,0,1,400,50,240,36,20,-17.4,46,54.9,0.187,54.92805,3960.376726
 11:11:53.851,30,30,8.31,233.6,1,593,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,0.935,55.04025,3927.396226
 11:11:54.283,30,30,8.07,234.6,0.4,589,30,0,1,399,50,240,36,20,-17.4,46,54.9,0.374,54.9561,3952.105727
 11:11:54.706,30,30,7.92,230.1,-0.4,589,30,0,1,399,50,240,36,20,-17.4,46,54.9,-0.374,54.8439,3985.293727
 11:11:55.132,30,30,8,228.9,-0.1,586,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,-0.0935,54.885975,3972.815692
 11:11:55.581,30,30,8.13,230.3,-0.2,589,30,0,1,399,50,240,36,20,-17.4,46,54.9,-0.187,54.87195,3976.97069
 11:11:56.028,30,30,8.28,234.3,0.5,588,30,0,1,400,50,240,36,20,-17.4,46,54.9,0.4675,54.970125,3947.976707
 11:11:56.469,30,30,8.07,229.9,0.3,593,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,0.2805,54.942075,3956.239065
 11:11:56.899,30,30,7.75,228.4,-0.1,593,30,0,1,399,50,240,36,20,-17.4,46,54.9,-0.0935,54.885975,3972.815692
 11:11:57.332,30,30,8,228.6,-0.2,591,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,-0.187,54.87195,3976.97069
 11:11:57.764,30,30,8.12,229.6,0.4,598,30,0,1,399,50,240,36,20,-17.4,46,54.9,0.374,54.9561,3952.105727
 11:11:58.200,30,30,7.81,229.2,-0.2,598,30,0,1,400,50,240,36,20,-17.4,46,54.9,-0.187,54.87195,3976.97069
 11:11:58.635,30,30,8.09,229.9,-0.6,606,30,0,1,399,50,240,36,20,-17.4,46,54.8,-0.561,54.71585,4023.510718
 11:11:59.077,30,30,8.21,230.8,-0.8,603,30,0,1,399,50,240,36,20,-17.4,46,54.8,-0.748,54.6878,4031.931154
 11:11:59.516,30,30,8.12,231.3,0.5,601,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.4675,54.870125,3977.511678
 11:11:59.954,30,30,8.46,233.6,1,609,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.935,54.94025,3956.777233
 11:12:00.399,30,30,7.72,228.8,-0.1,607,30,0,1,400,50,240,36,20,-17.4,46,54.3,-0.0935,54.285975,4154.509034
 11:12:00.842,30,30,8.26,230.9,-0.4,614,30,0,1,399,50,240,36,20,-17.4,46,54.8,-0.374,54.7439,4015.107868
 11:12:01.288,30,30,8,231.6,0.6,609,30,0,1,399,50,240,36,20,-17.4,46,54.8,0.561,54.88415,3973.356115
 11:12:01.739,30,30,8.11,230.4,-0.2,616,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,-0.187,54.77195,4006.722566
 11:12:02.184,30,30,8.06,234.2,0.7,611,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.6545,54.898175,3969.204893
 11:12:02.631,30,30,7.77,228.4,-0.2,610,30,0,1,400,50,240,36,20,-17.4,46,54.8,-0.187,54.77195,4006.722566
 11:12:03.083,30,30,8.08,234.5,0.5,611,30,0,1,399,50,240,36,20,-17.4,46,54.8,0.4675,54.870125,3977.511678
 11:12:03.534,30,30,7.89,229.7,-0.2,614,30,0,1,399,50,240,36,20,-17.4,46,54.8,-0.187,54.77195,4006.722566
 11:12:03.984,30,30,8.13,234.4,0.8,609,30,0,1,399,50,240,36,20,-17.4,46,54.8,0.748,54.9122,3965.058009
 11:12:04.440,30,30,8.06,230.9,-0.4,611,30,0,1,399,50,240,36,20,-17.4,46,54.8,-0.374,54.7439,4015.107868
 11:12:04.893,30,30,7.86,228.5,0.3,605,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.2805,54.842075,3985.835847
 11:12:05.348,30,30,8.31,233.2,0.9,605,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.8415,54.926225,3960.915457
 11:12:05.804,30,30,7.9,229.9,-0.4,600,30,0,1,399,50,240,36,20,-17.4,46,54.8,-0.374,54.7439,4015.107868
 11:12:06.267,30,30,8.05,229.6,0.1,599,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.0935,54.814025,3994.177437
 11:12:06.728,30,30,7.71,227.4,-0.1,594,30,0,1,400,50,240,36,20,-17.4,46,54.8,-0.0935,54.785975,4002.536484
 11:12:07.186,30,30,8.27,234.9,1,598,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.935,54.94025,3956.777233
 11:12:07.644,30,30,8.1,230.5,0.2,595,30,0,1,399,50,240,36,20,-17.4,46,54.7,0.187,54.72805,4019.853844
 11:12:08.108,30,30,7.98,229.7,-0.4,593,30,0,1,399,49.9,240,36,20,-17.4,46,54.7,-0.374,54.6439,4045.145049
 11:12:08.586,30,30,8.26,233.8,0.6,594,30,0,1,399,50,240,36,20,-17.4,46,54.8,0.561,54.88415,3973.356115
 11:12:09.368,30,30,8.19,229.4,0.3,587,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.2805,54.842075,3985.835847
 11:12:09.889,30,30,7.83,229.6,-0.4,590,30,0,1,399,50,240,36,20,-17.4,46,54.8,-0.374,54.7439,4015.107868
 11:12:10.413,30,30,8.13,231.1,0.2,593,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.187,54.82805,3990.004462
 11:12:10.979,30,30,8.04,229.2,-0.6,590,30,0,1,399,49.9,240,36,20,-17.4,46,54.7,-0.561,54.61585,4053.610762
 11:12:11.472,30,30,8.08,227.8,0,587,30,0,1,399,50,240,36,20,-17.4,46,54.7,0,54.7,4028.266627
 11:12:11.984,30,30,7.96,228.5,-0.7,597,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,-0.6545,54.801825,3997.810953
 11:12:12.468,30,30,8.06,230.3,-0.4,598,30,0,1,399,50,240,36,20,-17.4,46,55,-0.374,54.9439,3955.700971
 11:12:12.946,30,30,8.13,231.2,0.5,593,30,0,1,399,50,240,36,20,-17.4,46,54.9,0.4675,54.970125,3947.976707
 11:12:13.417,30,30,8.18,235.9,0.6,594,30,0,1,399,50,240,36,20,-17.4,46,54.9,0.561,54.98415,3943.852001
 11:12:13.886,30,30,8.46,234.6,1.1,602,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,1.0285,55.054275,3923.293022
 11:12:14.369,30,30,7.97,229.9,-0.6,604,30,0,1,399,49.9,240,36,20,-17.4,46,54.9,-0.561,54.81585,3993.634182
 11:12:14.852,30,30,8.21,237,0.7,597,30,0,1,399,49.9,240,36,20,-17.4,46,54.7,0.6545,54.798175,3998.898672
 11:12:15.335,30,30,7.76,227.7,0.1,600,30,0,1,399,50,240,36,20,-17.4,46,54.7,0.0935,54.714025,4024.058037
 11:12:15.821,30,30,8.1,231.5,0.6,603,30,0,1,399,50,240,36,20,-17.4,46,54.8,0.561,54.88415,3973.356115
 11:12:17.382,30,30,8.42,235,1.2,611,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,1.122,54.9683,3948.513751
 11:12:17.918,30,30,8.12,234,0.7,607,30,0,1,399,50,240,36,20,-17.4,46,54.8,0.6545,54.898175,3969.204893
 11:12:18.414,30,30,8.12,230.8,-0.7,610,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,-0.6545,54.701825,4027.718736
 11:12:18.902,30,30,8.07,230.4,-0.3,612,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,-0.2805,54.757925,4010.913025
 11:12:19.936,30,30,7.62,229.1,-0.1,609,30,0,1,399,50,240,36,20,-17.4,46,54.7,-0.0935,54.685975,4032.479618
 11:12:20.703,30,30,8.06,230.6,-0.4,612,30,0,1,399,49.9,240,36,20,-17.4,46,54.7,-0.374,54.6439,4045.145049
 11:12:21.715,30,30,8.07,235.5,0.7,609,30,0,1,399,50,240,36,20,-17.4,46,54.7,0.6545,54.798175,3998.898672
 11:12:22.198,30,30,8.02,229.7,0.3,609,30,0,1,399,50,240,36,20,-17.4,46,54.8,0.2805,54.842075,3985.835847
 11:12:22.949,30,30,8.06,236.1,0.5,603,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.4675,54.870125,3977.511678
 11:12:23.441,30,30,7.93,230.2,-0.8,603,30,0,1,399,50,240,36,20,-17.4,46,54.8,-0.748,54.6878,4031.931154
 11:12:23.933,30,30,7.86,229.9,0,603,30,0,1,399,50,240,36,20,-17.4,46,54.8,0,54.8,3998.354776
 11:12:24.443,30,30,7.95,230.6,-0.8,600,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,-0.748,54.6878,4031.931154
 11:12:24.935,30,30,7.93,230.1,-0.2,599,30,0,1,399,50,240,36,20,-17.4,46,54.8,-0.187,54.77195,4006.722566
 11:12:25.967,30,30,7.85,229.8,-0.2,597,30,0,1,400,50,240,36,20,-17.4,46,54.8,-0.187,54.77195,4006.722566
 11:12:26.726,30,30,8.05,228.8,0.5,593,30,0,1,399,50,240,36,20,-17.4,46,54.8,0.4675,54.870125,3977.511678
 11:12:27.220,30,30,8.35,234.7,0.9,593,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.8415,54.926225,3960.915457
 11:12:28.251,30,30,8.11,235.2,0.6,589,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.561,54.88415,3973.356115
 11:12:29.268,30,30,7.84,229.7,-0.3,596,30,0,1,399,49.9,240,36,20,-17.4,46,54.7,-0.2805,54.657925,4040.918825
 11:12:30.035,30,30,8.1,230.3,-0.3,600,30,0,1,400,50,240,36,20,-17.4,46,54.7,-0.2805,54.657925,4040.918825
 11:12:31.073,30,30,8.15,230.4,-0.3,601,30,0,1,399,50,240,36,20,-17.4,46,54.7,-0.2805,54.657925,4040.918825
 11:12:32.124,30,30,8.19,229.2,0.6,611,30,0,1,400,50,240,36,20,-17.4,46,54.7,0.561,54.78415,4003.080949
 11:12:32.906,30,30,8.22,230.8,-0.1,614,30,0,1,399,50,240,36,20,-17.4,46,54.7,-0.0935,54.685975,4032.479618
 11:12:33.956,30,30,7.86,229.6,0.4,611,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.374,54.8561,3981.671587
 11:12:34.993,30,30,7.75,227.2,-0.2,605,30,0,1,400,50,240,36,20,-17.4,46,54.8,-0.187,54.77195,4006.722566
 11:12:35.501,30,30,7.9,230,-0.2,614,30,0,1,400,49.9,240,36,20,-17.4,46,54.8,-0.187,54.77195,4006.722566
 11:12:36.007,30,30,8.13,230.6,-0.3,612,30,0,1,400,50,240,36,20,-17.4,46,54.8,-0.2805,54.757925,4010.913025
 11:12:36.514,30,30,8.25,233.5,0.8,609,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,0.748,54.9122,3965.058009
 11:12:37.020,30,30,8.32,233.8,0.9,606,30,0,1,399,50,240,36,20,-17.4,46,54.8,0.8415,54.926225,3960.915457
 11:12:37.531,30,30,8.06,229.4,0.1,601,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.0935,54.814025,3994.177437
 11:12:38.045,30,30,8.23,231.5,-0.1,603,30,0,1,400,49.9,240,36,20,-17.4,46,54.8,-0.0935,54.785975,4002.536484
 11:12:38.558,30,30,8.03,229.2,0.5,599,30,0,1,399,50,240,36,20,-17.4,46,54.8,0.4675,54.870125,3977.511678
 11:12:39.072,30,30,7.99,230.1,-0.6,593,30,0,1,400,50,240,36,20,-17.4,46,54.8,-0.561,54.71585,4023.510718
 11:12:39.584,30,30,8.11,234.2,0.5,590,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.4675,54.870125,3977.511678
 11:12:40.103,30,30,7.82,229.7,-0.4,590,30,0,1,399,49.9,240,36,20,-17.4,46,54.8,-0.374,54.7439,4015.107868
 11:12:40.623,30,30,8.23,230.2,0.3,588,30,0,1,399,50,240,36,20,-17.4,46,54.8,0.2805,54.842075,3985.835847
 11:12:41.140,30,30,8.23,230.7,-0.2,597,30,0,1,400,50,240,36,20,-17.4,46,54.8,-0.187,54.77195,4006.722566
 11:12:41.656,30,30,8.28,230.1,0.7,598,30,0,1,400,50,240,36,20,-17.4,46,54.7,0.6545,54.798175,3998.898672
 11:12:42.178,30,30,8.12,233,-0.1,598,30,0,1,399,49.9,240,36,20,-17.4,46,54.7,-0.0935,54.685975,4032.479618
 11:12:42.699,30,30,7.78,229.7,-0.2,599,30,0,1,400,50,240,36,20,-17.4,46,54.8,-0.187,54.77195,4006.722566
 11:12:43.229,30,30,7.89,227.7,-0.3,599,30,0,1,400,49.9,240,36,20,-17.4,46,54.8,-0.2805,54.757925,4010.913025
 11:12:43.750,30,30,8.45,235.7,1.1,610,30,0,1,400,49.9,240,36,20,-17.4,46,55.68,1.0285,55.834275,3701.715767
 11:12:44.277,30,30,8.12,231.7,0,610,30,0,1,400,50,240,36,20,-17.4,46,54.9,0,54.9,3968.665035
 11:12:44.799,30,30,7.71,229.4,-0.1,610,30,0,1,400,50,240,36,20,-17.4,46,54.9,-0.0935,54.885975,3972.815692
 11:12:45.326,30,30,7.8,227.6,-0.2,607,30,0,1,400,50,240,36,20,-17.4,46,54.9,-0.187,54.87195,3976.97069
 11:12:45.855,30,30,8.32,231.3,0.8,614,30,0,1,400,49.9,240,36,20,-17.4,46,54.9,0.748,55.0122,3935.615513
 11:12:46.389,30,30,7.88,230,0.4,612,30,0,1,400,50,240,36,20,-17.4,46,54.9,0.374,54.9561,3952.105727
 11:12:46.917,30,30,8.05,236.5,0.6,608,30,0,1,400,49.9,240,36,20,-17.4,46,54.9,0.561,54.98415,3943.852001
 11:12:47.983,30,30,8.31,234.1,1,610,30,0,1,400,50,240,36,20,-17.4,46,54.9,0.935,55.04025,3927.396226
 11:12:48.516,30,30,8.08,236.3,0.6,603,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.561,54.88415,3973.356115
 11:12:49.049,30,30,8.32,233.3,1.1,607,30,0,1,400,50,240,36,20,-17.4,46,54.8,1.0285,54.954275,3952.643332
 11:12:49.583,30,30,8.23,233.5,0.9,603,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.8415,54.926225,3960.915457
 11:12:50.117,30,30,8.1,236.1,0.6,598,30,0,1,400,49.9,240,36,20,-17.4,46,54.8,0.561,54.88415,3973.356115
 11:12:50.654,30,30,8.29,233.9,0.8,599,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.748,54.9122,3965.058009
 11:12:51.193,30,30,7.91,229,0.2,598,30,0,1,400,49.9,240,36,20,-17.4,46,54.8,0.187,54.82805,3990.004462
 11:12:51.740,30,30,8.01,230.4,-0.4,596,30,0,1,400,49.9,240,36,20,-17.4,46,54.8,-0.374,54.7439,4015.107868
 11:12:52.289,30,30,8.15,229.7,0.5,594,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.4675,54.870125,3977.511678
 11:12:53.376,30,30,8.29,231.1,0.1,595,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.0935,54.814025,3994.177437
 11:12:53.919,30,30,8,231.5,0.5,590,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.4675,54.870125,3977.511678
 11:12:54.468,30,30,8.13,230.3,-0.7,596,30,0,1,400,49.9,240,36,20,-17.4,46,54.8,-0.6545,54.701825,4027.718736
 11:12:55.012,30,30,8.13,233.6,0.2,591,30,0,1,400,49.9,240,36,20,-17.4,46,54.8,0.187,54.82805,3990.004462
 11:12:55.560,30,30,7.98,228.1,-0.2,590,30,0,1,400,50,240,36,20,-17.4,46,54.9,-0.187,54.87195,3976.97069
 11:12:56.170,30,30,8.14,237.6,0.7,592,30,0,1,400,50,240,36,20,-17.4,46,54.9,0.6545,54.998175,3939.731605
 11:12:56.739,30,30,7.73,228.2,-0.1,595,30,0,1,400,50,240,36,20,-17.4,46,54.9,-0.0935,54.885975,3972.815692
 11:12:57.327,30,30,8.2,233.8,0.3,599,30,0,1,400,49.9,240,36,20,-17.4,46,54.9,0.2805,54.942075,3956.239065
 11:12:57.902,30,30,8.37,230.5,0.8,604,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.748,54.9122,3965.058009
 11:12:58.469,30,30,7.9,228,-0.3,595,30,0,1,400,50,240,36,20,-17.4,46,54.8,-0.2805,54.757925,4010.913025
 11:12:59.030,30,30,7.77,228.2,-0.1,601,30,0,1,400,49.9,240,36,20,-17.4,46,54.8,-0.0935,54.785975,4002.536484
 11:12:59.655,30,30,8.53,229.6,0.3,603,30,0,1,400,49.9,240,36,20,-17.4,46,54.8,0.2805,54.842075,3985.835847
 11:13:00.245,30,30,7.76,228.5,-0.1,603,30,0,1,399,50,240,36,20,-17.4,46,54.8,-0.0935,54.785975,4002.536484
 11:13:00.840,30,30,7.78,229.7,-0.1,604,30,0,1,400,50,240,36,20,-17.4,46,54.8,-0.0935,54.785975,4002.536484
 11:13:01.428,30,30,8.06,230.8,0.4,605,30,0,1,400,49.9,240,36,20,-17.4,46,54.8,0.374,54.8561,3981.671587
 11:13:01.999,30,30,8.09,230.4,0.1,608,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.0935,54.814025,3994.177437
 11:13:02.559,30,30,7.88,227.5,-0.2,603,30,0,1,400,50,240,36,20,-17.4,46,54.8,-0.187,54.77195,4006.722566
 11:13:03.118,30,30,8.16,233.7,0.7,608,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.6545,54.898175,3969.204893
 11:13:03.689,30,30,8.3,230.2,0.7,612,30,0,1,400,49.9,240,36,20,-17.4,46,55,0.6545,55.098175,3910.47717
 11:13:04.258,30,30,7.92,227.4,-0.2,606,30,0,1,400,49.9,240,36,20,-17.4,46,54.9,-0.187,54.87195,3976.97069
 11:13:04.822,30,30,7.89,229.2,0.4,608,30,0,1,400,49.9,240,36,20,-17.4,46,54.9,0.374,54.9561,3952.105727
 11:13:05.388,30,30,8.44,231.9,0.9,614,30,0,1,400,50,240,36,20,-17.4,46,54.9,0.8415,55.026225,3931.503721
 11:13:05.955,30,30,8.09,229.3,0.1,607,30,0,1,400,50,240,36,20,-17.4,46,54.9,0.0935,54.914025,3964.518715
 11:13:06.532,30,30,7.64,228.3,-0.1,609,30,0,1,400,49.9,240,36,20,-17.4,46,54.9,-0.0935,54.885975,3972.815692
 11:13:07.122,30,30,8.06,235,0.6,613,30,0,1,400,50,240,36,20,-17.4,46,54.7,0.561,54.78415,4003.080949
 11:13:07.705,30,30,8.1,230.8,-0.2,614,30,0,1,400,50,240,36,20,-17.4,46,54.8,-0.187,54.77195,4006.722566
 11:13:08.294,30,30,8.05,229.4,0.5,615,30,0,1,400,50,240,36,20,-17.4,46,54.8,0.4675,54.870125,3977.511678
 11:13:09.148,30,30,8.05,237,0.6,610,30,0,1,400,49.9,240,36,20,-17.4,46,55,0.561,55.08415,3914.56697
 11:13:09.717,30,30,8.1,233.3,0.8,613,30,0,1,400,50,240,36,20,-17.4,46,54.9,0.748,55.0122,3935.615513
 11:13:10.304,30,30,8.05,230.7,-0.3,614,30,0,1,400,49.9,240,36,20,-17.4,46,54.9,-0.2805,54.857925,3981.130033
 11:13:10.896,30,30,8.05,229.5,0.3,614,30,0,1,400,49.9,240,36,20,-17.4,46,54.9,0.2805,54.942075,3956.239065
 11:13:11.486,30,30,8.37,234.7,1,614,30,0,1,400,50,240,36,20,-17.4,46,54.9,0.935,55.04025,3927.396226
 11:13:12.078,30,30,8.19,230.8,-0.2,613,30,0,1,400,50,240,36,20,-17.4,46,54.9,-0.187,54.87195,3976.97069
