Time,Frequency Reference,Output Frequency,Output Current,Output Voltage,Output Power,DC Bus Voltage,Output Frequency After Soft-start,Peak Voltage Current,Regenerative Power  (kWh),Power Supply Voltage,Power Supply Frequency,Electric Power (kWh),Cooling Fin Temperature,Peak Voltage Output Frequency,Motor q-Axis Current during Fault,Fin Temperature
 15:22:31.078,   48.18,   48.17,   86.24,  371.20,   44.70,  585.00,   48.17,  199.80,    0.00,  400.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:31.729,   48.18,   48.18,   82.36,  371.20,   44.20,  586.00,   48.19,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:32.387,   48.15,   48.15,   85.40,  371.10,   45.10,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:33.038,   48.15,   48.14,   79.54,  370.80,   44.10,  587.00,   48.15,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:33.699,   48.19,   48.18,   81.70,  371.20,   42.90,  590.00,   48.18,  199.80,    0.00,  400.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:34.359,   48.16,   48.16,   84.57,  371.10,   44.20,  584.00,   48.17,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:35.037,   48.16,   48.16,   81.26,  370.80,   44.10,  586.00,   48.15,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:42.775,   48.16,   48.16,   85.05,  371.00,   45.30,  590.00,   48.15,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:44.163,   48.15,   48.15,   81.04,  370.90,   46.00,  585.00,   48.16,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:44.709,   48.16,   48.16,   81.61,  371.00,   46.00,  583.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:45.246,   48.17,   48.17,   81.08,  371.10,   45.70,  584.00,   48.18,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:45.816,   48.19,   48.18,   83.73,  371.30,   43.90,  585.00,   48.18,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:46.476,   48.16,   48.16,   81.66,  370.90,   43.90,  585.00,   48.16,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:47.135,   48.14,   48.14,   83.38,  370.90,   44.20,  592.00,   48.15,  199.80,    0.00,  400.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:47.797,   48.14,   48.14,   81.30,  370.80,   45.50,  583.00,   48.15,  199.80,    0.00,  398.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:48.462,   48.17,   48.17,   82.01,  371.00,   42.70,  585.00,   48.16,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:49.125,   48.17,   48.18,   84.39,  371.20,   45.40,  591.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:49.789,   48.18,   48.18,   82.58,  371.20,   46.40,  585.00,   48.18,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:50.452,   48.17,   48.17,   81.61,  371.00,   43.20,  586.00,   48.15,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:51.119,   48.16,   48.15,   83.55,  371.00,   44.20,  590.00,   48.15,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:51.788,   48.14,   48.14,   82.93,  370.90,   43.30,  585.00,   48.14,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:52.457,   48.18,   48.18,   80.60,  371.00,   44.10,  587.00,   48.18,  199.80,    0.00,  398.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:53.128,   48.17,   48.17,   82.54,  371.10,   40.90,  589.00,   48.18,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:53.799,   48.16,   48.16,   85.71,  371.10,   46.20,  586.00,   48.17,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:54.474,   48.15,   48.15,   79.81,  370.90,   44.70,  585.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:55.149,   48.16,   48.16,   81.61,  370.90,   43.00,  588.00,   48.15,  199.80,    0.00,  400.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:55.824,   48.18,   48.18,   83.16,  371.20,   43.80,  589.00,   48.18,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:56.502,   48.18,   48.18,   87.30,  371.20,   45.90,  587.00,   48.16,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:57.177,   48.18,   48.18,   80.42,  371.10,   44.90,  585.00,   48.16,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:57.850,   48.18,   48.18,   82.63,  371.00,   42.60,  587.00,   48.16,  199.80,    0.00,  400.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:58.529,   48.16,   48.16,   80.95,  371.00,   40.80,  590.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:59.215,   48.15,   48.15,   84.92,  371.00,   43.60,  590.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:22:59.893,   48.18,   48.17,   82.45,  371.20,   44.70,  583.00,   48.17,  199.80,    0.00,  398.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:00.574,   48.18,   48.17,   79.85,  371.00,   45.40,  585.00,   48.18,  199.80,    0.00,  397.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:01.256,   48.18,   48.18,   82.98,  371.10,   43.10,  585.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:01.940,   48.17,   48.17,   81.66,  371.10,   42.10,  589.00,   48.18,  199.80,    0.00,  400.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:02.624,   48.18,   48.18,   84.43,  371.20,   46.00,  588.00,   48.18,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:03.310,   48.18,   48.18,   83.77,  371.20,   44.90,  584.00,   48.18,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:03.992,   48.18,   48.17,   79.94,  371.00,   46.40,  585.00,   48.18,  199.80,    0.00,  397.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:04.679,   48.17,   48.18,   82.27,  371.10,   44.50,  587.00,   48.16,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:05.366,   48.17,   48.17,   81.74,  371.10,   39.50,  590.00,   48.18,  199.80,    0.00,  400.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:06.053,   48.17,   48.17,   85.53,  371.10,   45.70,  590.00,   48.16,  199.80,    0.00,  400.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:06.737,   48.18,   48.18,   84.87,  371.20,   45.40,  585.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:07.429,   48.17,   48.17,   79.94,  371.00,   45.40,  585.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:08.120,   48.16,   48.17,   79.72,  370.90,   44.50,  588.00,   48.17,  199.80,    0.00,  398.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:08.813,   48.17,   48.16,   81.52,  371.10,   39.80,  588.00,   48.18,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:09.508,   48.17,   48.17,   82.71,  371.10,   40.50,  588.00,   48.16,  199.80,    0.00,  400.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:10.202,   48.18,   48.18,   83.99,  371.20,   45.60,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:10.896,   48.17,   48.17,   85.89,  371.20,   46.20,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:11.592,   48.18,   48.18,   82.71,  371.20,   45.20,  584.00,   48.18,  199.80,    0.00,  398.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:12.296,   48.17,   48.17,   80.20,  371.10,   46.30,  583.00,   48.17,  199.80,    0.00,  397.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:12.994,   48.16,   48.15,   80.33,  370.90,   43.10,  587.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:13.692,   48.17,   48.17,   82.71,  371.00,   43.00,  587.00,   48.16,  199.80,    0.00,  400.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:14.393,   48.17,   48.15,   80.69,  371.00,   39.50,  590.00,   48.17,  199.80,    0.00,  400.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:15.094,   48.17,   48.17,   81.83,  371.10,   43.30,  591.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:15.803,   48.18,   48.18,   85.05,  371.20,   45.40,  590.00,   48.16,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:16.505,   48.16,   48.16,   86.11,  371.10,   44.90,  585.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:17.206,   48.17,   48.17,   82.67,  371.10,   45.00,  585.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:17.906,   48.17,   48.17,   80.82,  371.00,   45.80,  586.00,   48.15,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:18.609,   48.18,   48.17,   80.07,  371.00,   45.20,  587.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:19.317,   48.17,   48.17,   81.74,  371.00,   43.70,  586.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:20.027,   48.17,   48.17,   81.39,  371.00,   38.50,  587.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:20.732,   48.17,   48.17,   81.83,  371.10,   41.70,  590.00,   48.16,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:21.441,   48.17,   48.17,   82.58,  371.10,   43.70,  591.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:22.152,   48.17,   48.17,   84.65,  371.10,   43.80,  591.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:22.865,   48.17,   48.17,   87.30,  371.10,   46.40,  587.00,   48.16,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:23.578,   48.17,   48.17,   86.20,  371.20,   45.60,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:24.291,   48.15,   48.15,   82.71,  371.00,   43.70,  584.00,   48.17,  199.80,    0.00,  398.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:25.004,   48.17,   48.17,   81.04,  371.00,   45.50,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:25.719,   48.17,   48.17,   79.72,  371.00,   45.60,  587.00,   48.16,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:26.433,   48.17,   48.17,   80.33,  370.90,   45.00,  588.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:27.145,   48.16,   48.16,   81.22,  371.00,   43.00,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:27.864,   48.17,   48.17,   82.58,  371.00,   43.00,  587.00,   48.16,  199.80,    0.00,  400.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:28.581,   48.17,   48.17,   81.70,  371.00,   39.40,  588.00,   48.16,  199.80,    0.00,  400.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:29.300,   48.17,   48.17,   81.48,  371.10,   39.30,  589.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:30.023,   48.18,   48.18,   82.01,  371.10,   41.60,  588.00,   48.16,  199.80,    0.00,  400.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:30.742,   48.17,   48.17,   81.26,  371.10,   41.80,  589.00,   48.17,  199.80,    0.00,  400.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:31.462,   48.15,   48.15,   82.27,  371.00,   40.90,  590.00,   48.16,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:32.195,   48.16,   48.16,   82.45,  371.10,   41.90,  588.00,   48.18,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:32.919,   48.16,   48.17,   82.14,  371.10,   41.90,  590.00,   48.18,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:33.663,   48.17,   48.17,   81.44,  371.00,   41.80,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:34.402,   48.16,   48.16,   82.49,  371.00,   37.60,  588.00,   48.17,  199.80,    0.00,  400.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:35.130,   48.17,   48.18,   82.14,  371.10,   41.20,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:35.855,   48.17,   48.18,   82.76,  371.10,   40.70,  584.00,   48.16,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:36.583,   48.18,   48.18,   83.02,  371.10,   42.90,  587.00,   48.18,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:37.314,   48.18,   48.18,   83.29,  371.10,   43.30,  587.00,   48.16,  199.80,    0.00,  400.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:38.045,   48.18,   48.18,   81.83,  371.00,   43.00,  589.00,   48.16,  199.80,    0.00,  400.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:38.772,   48.16,   48.16,   81.39,  370.90,   43.80,  585.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:39.508,   48.18,   48.17,   80.91,  371.00,   44.20,  588.00,   48.17,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:40.240,   48.16,   48.17,   79.94,  370.90,   45.50,  585.00,   48.15,  199.80,    0.00,  398.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:40.975,   48.18,   48.18,   80.91,  371.10,   45.70,  587.00,   48.18,  199.80,    0.00,  398.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:41.704,   48.18,   48.18,   80.60,  371.10,   45.50,  587.00,   48.18,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:42.438,   48.17,   48.17,   80.91,  371.10,   45.50,  585.00,   48.18,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:43.176,   48.15,   48.15,   82.10,  371.00,   44.60,  585.00,   48.16,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:43.910,   48.18,   48.18,   83.77,  371.20,   43.90,  584.00,   48.16,  199.80,    0.00,  398.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:44.648,   48.16,   48.16,   86.20,  371.20,   44.90,  583.00,   48.17,  199.80,    0.00,  398.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:45.389,   48.15,   48.15,   85.89,  371.10,   45.50,  587.00,   48.16,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:46.127,   48.17,   48.17,   86.28,  371.20,   45.40,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:46.864,   48.18,   48.17,   84.96,  371.20,   46.20,  589.00,   48.17,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:47.603,   48.17,   48.17,   82.36,  371.10,   43.90,  590.00,   48.18,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:48.344,   48.17,   48.17,   81.88,  371.10,   41.60,  590.00,   48.15,  199.80,    0.00,  400.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:49.089,   48.17,   48.17,   82.14,  371.10,   39.10,  587.00,   48.18,  199.80,    0.00,  399.00,   50.00,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:49.836,   48.17,   48.17,   80.91,  370.90,   43.90,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:50.583,   48.17,   48.17,   80.95,  371.00,   45.10,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  941.00,   36.00,    2.23,  -11.50,   32.00
 15:23:51.329,   48.18,   48.17,   81.52,  371.10,   47.10,  584.00,   48.18,  199.80,    0.00,  398.00,   50.00,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:23:52.074,   48.15,   48.14,   82.36,  370.90,   43.80,  586.00,   48.16,  199.80,    0.00,  399.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:23:52.819,   48.16,   48.16,   85.36,  371.10,   45.60,  584.00,   48.17,  199.80,    0.00,  399.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:23:53.565,   48.15,   48.15,   84.83,  371.00,   43.60,  588.00,   48.16,  199.80,    0.00,  399.00,   50.00,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:23:54.315,   48.16,   48.16,   82.19,  371.00,   42.00,  591.00,   48.15,  199.80,    0.00,  400.00,   50.00,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:23:55.065,   48.16,   48.16,   81.88,  370.90,   41.40,  589.00,   48.15,  199.80,    0.00,  400.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:23:55.811,   48.15,   48.15,   81.74,  370.80,   40.40,  587.00,   48.14,  199.80,    0.00,  399.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:23:56.563,   48.17,   48.17,   80.60,  370.90,   44.20,  584.00,   48.15,  199.80,    0.00,  398.00,   50.00,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:23:57.316,   48.18,   48.18,   80.42,  371.10,   46.30,  584.00,   48.17,  199.80,    0.00,  397.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:23:58.068,   48.17,   48.17,   83.38,  371.20,   45.40,  583.00,   48.18,  199.80,    0.00,  399.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:23:58.821,   48.17,   48.17,   86.64,  371.20,   46.50,  585.00,   48.16,  199.80,    0.00,  399.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:23:59.578,   48.17,   48.17,   84.34,  371.20,   44.30,  590.00,   48.17,  199.80,    0.00,  399.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:00.334,   48.18,   48.18,   82.01,  371.20,   41.20,  589.00,   48.18,  199.80,    0.00,  400.00,   50.00,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:01.099,   48.18,   48.18,   82.41,  371.10,   42.10,  587.00,   48.18,  199.80,    0.00,  399.00,   50.00,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:01.859,   48.17,   48.17,   81.04,  371.10,   44.80,  587.00,   48.17,  199.80,    0.00,  398.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:02.627,   48.18,   48.17,   81.83,  371.10,   45.30,  584.00,   48.18,  199.80,    0.00,  399.00,   50.00,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:03.386,   48.18,   48.18,   86.33,  371.30,   45.10,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:04.148,   48.17,   48.17,   84.79,  371.10,   44.40,  589.00,   48.15,  199.80,    0.00,  399.00,   50.00,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:04.907,   48.17,   48.17,   83.11,  371.20,   45.00,  590.00,   48.18,  199.80,    0.00,  399.00,   50.00,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:05.667,   48.18,   48.17,   81.83,  371.10,   40.30,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:06.434,   48.16,   48.16,   80.42,  371.00,   44.00,  587.00,   48.18,  199.80,    0.00,  399.00,   50.00,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:07.196,   48.16,   48.16,   79.98,  370.90,   43.90,  587.00,   48.14,  199.80,    0.00,  399.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:07.962,   48.15,   48.16,   82.63,  371.00,   44.70,  584.00,   48.15,  199.80,    0.00,  398.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:08.725,   48.15,   48.15,   85.93,  371.00,   44.90,  588.00,   48.15,  199.80,    0.00,  400.00,   50.00,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:09.491,   48.16,   48.16,   82.45,  371.00,   44.60,  592.00,   48.16,  199.80,    0.00,  400.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:10.270,   48.15,   48.15,   81.66,  370.90,   39.00,  588.00,   48.16,  199.80,    0.00,  399.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:11.035,   48.18,   48.17,   81.26,  371.10,   44.20,  586.00,   48.16,  199.80,    0.00,  399.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
 15:24:11.805,   48.18,   48.18,   81.04,  371.20,   45.30,  586.00,   48.18,  199.80,    0.00,  399.00,   49.90,  942.00,   36.00,    2.23,  -11.50,   32.00
